case_received_date,case_status,class_of_admission,country_of_citizenship,decision_date,employer_city,employer_country,employer_name,employer_state,foreign_worker_info_birth_country,job_info_education,pw_determ_date,pw_expire_date,pw_job_title_9089,Processing Day
15-11-2011,Denied,H-1B,MALAYSIA,09-03-2015,ARMONK,UNITED STATES OF AMERICA,SWISS RE AMERICA HOLDING CORPORATION,NEW YORK,MALAYSIA,Bachelor's,08-09-2011,30-06-2012,Actuaries,1210
29-09-2011,Denied,H-1B,INDIA,20-10-2014,COLLEGE STATION,UNITED STATES OF AMERICA,COGNIZANT TECHNOLOGY SOLUTIONS US CORPORATION,TEXAS,INDIA,Master's,09-07-2010,02-07-2011,Computer Systems Analyst,1117
15-06-2012,Denied,H-1B,MEXICO,21-10-2014,DALLAS,UNITED STATES OF AMERICA,DALLAS INDEPENDENT SCHOOL DISTRICT,TEXAS,MEXICO,Bachelor's,08-03-2012,30-06-2012,ELEMENTARY BILINGUAL TEACHER,858
19-10-2012,Denied,H-1B,MEXICO,09-03-2015,FORT WORTH,UNITED STATES OF AMERICA,FORT WORTH INDEPENDENT SCHOOL DISTRICT,TEXAS,MEXICO,Bachelor's,24-09-2012,30-06-2013,"Elementary School Teachers, Except Special Education",871
10-07-2012,Certified-Expired,H-1B,UNITED KINGDOM,05-03-2015,NEW YORK,UNITED STATES OF AMERICA,"GOLDMAN, SACHS & CO.",NEW YORK,SPAIN,Bachelor's,27-06-2012,25-09-2012,FINANCIAL MANAGERS,968
03-08-2012,Denied,H-1B,INDIA,15-10-2014,EDISON,UNITED STATES OF AMERICA,IT BUSINESS MANAGEMENT SOLUTIONS INC,NEW JERSEY,INDIA,Master's,24-05-2012,22-08-2012,Computer Systems Analyst,803
28-01-2015,Certified,Not in USA,INDIA,31-07-2015,NAPERVILLE,UNITED STATES OF AMERICA,"TEKLINK INTERNATIONAL, INC.",ILLINOIS,INDIA,Master's,12-12-2014,30-06-2015,"Software Developers, Applications",184
21-06-2012,Certified,H-1B,INDIA,19-08-2015,COLLEGE STATION,UNITED STATES OF AMERICA,COGNIZANT TECHNOLOGY SOLUTIONS US CORPORATION,TEXAS,INDIA,Master's,09-01-2012,30-06-2012,"Software Developers, Applications",1154
23-06-2012,Denied,H-1B,INDIA,20-08-2015,COLLEGE STATION,UNITED STATES OF AMERICA,COGNIZANT TECHNOLOGY SOLUTIONS US CORPORATION,TEXAS,INDIA,Bachelor's,09-01-2012,30-06-2012,"Software Developers, Applications",1153
14-06-2012,Withdrawn,F-1,JAMAICA,23-01-2015,NEW YORK,UNITED STATES OF AMERICA,GOLDMAN SACHS & CO.,NEW YORK,JAMAICA,Master's,08-05-2012,06-08-2012,FINANCIAL ANALYST,953
26-06-2012,Denied,L-1,INDIA,04-09-2015,COLLEGE STATION,UNITED STATES OF AMERICA,COGNIZANT TECHNOLOGY SOLUTIONS US CORPORATION,TEXAS,INDIA,Bachelor's,09-01-2012,30-06-2012,"Software Developers, Applications",1165
22-06-2012,Denied,H-1B,INDIA,09-06-2015,IRVING,UNITED STATES OF AMERICA,MOURI TECH LLC,TEXAS,INDIA,Master's,11-05-2012,09-08-2012,Computer Systems Analysts,1082
28-06-2012,Denied,H-1B,VENEZUELA,14-11-2014,DALLAS,UNITED STATES OF AMERICA,DALLAS INDEPENDENT SCHOOL DISTRICT,TEXAS,VENEZUELA,Bachelor's,08-03-2012,30-06-2012,ELEMENTARY BILINGUAL TEACHER,869
12-09-2011,Denied,L-1,INDIA,15-01-2015,COLLEGE STATION,UNITED STATES OF AMERICA,COGNIZANT TECHNOLOGY SOLUTIONS US CORPORATION,TEXAS,INDIA,Bachelor's,26-10-2010,30-06-2011,Computer Systems Analyst,1221
27-06-2014,Certified-Expired,H-1B,INDIA,24-11-2014,THE WOODLANDS,UNITED STATES OF AMERICA,"HORIZONSOFTSOLUTIONS, INC",TEXAS,INDIA,Master's,25-03-2014,30-06-2011,"Software Developers, Applications",150
21-12-2011,Denied,H-1B,INDIA,04-08-2015,DULUTH,UNITED STATES OF AMERICA,"EIS TECHNOLOGIES, INC",GEORGIA,INDIA,Bachelor's,06-10-2011,30-06-2012,"Software Developers, Applications (SOC Code: 15-1132 - not able to select)",1322
10-04-2012,Denied,Parolee,INDIA,04-08-2015,EXTON,UNITED STATES OF AMERICA,TECHWAVE CONSULTING INC,PENNSYLVANIA,INDIA,Master's,10-01-2012,30-06-2011,Senior Programmer Analyst,1211
07-12-2011,Denied,H-1B,CANADA,28-05-2015,HOPKINTON,UNITED STATES OF AMERICA,EMC CORPORATION,MASSACHUSETTS,CHINA,Bachelor's,30-08-2011,30-06-2012,Computer Systems Analysts,1268
02-12-2014,Certified,H-1B,SOUTH KOREA,09-06-2015,PITTSBURGH,UNITED STATES OF AMERICA,"ANSALDO STS USA, INC.",PENNSYLVANIA,SOUTH KOREA,Bachelor's,10-07-2014,30-06-2015,"Electronics Engineers, Except Computer",189
24-11-2014,Certified,H-1B,INDIA,14-07-2015,WEST WINDSOR,UNITED STATES OF AMERICA,"Y-AXIS, INC.",NEW JERSEY,INDIA,Master's,12-09-2014,30-06-2015,"Software Developer, Applications",232
14-11-2011,Denied,H-1B,INDIA,09-06-2015,RTP,UNITED STATES OF AMERICA,IBM CORPORATION,NORTH CAROLINA,INDIA,Master's,02-06-2011,31-08-2011,Computer Software Engineer,1303
29-09-2011,Denied,H-1B,INDIA,16-10-2014,PALO ALTO,UNITED STATES OF AMERICA,HEWLETT-PACKARD COMPANY,CALIFORNIA,INDIA,Bachelor's,07-02-2011,30-06-2011,Computer Systems Analyst,1113
27-09-2011,Denied,H-1B,MEXICO,14-04-2015,HILLSBORO,UNITED STATES OF AMERICA,HILLSBORO INDEPENDENT SCHOOL DISTRICT,TEXAS,MEXICO,Bachelor's,21-03-2011,30-06-2011,Elementary Teacher,1295
27-09-2011,Denied,H-1B,MEXICO,14-04-2015,HILLSBORO,UNITED STATES OF AMERICA,HILLSBORO INDEPENDENT SCHOOL DISTRICT,TEXAS,MEXICO,Bachelor's,21-03-2011,30-06-2011,Elementary Teacher,1295
27-09-2011,Denied,H-1B,MEXICO,14-04-2015,HILLSBORO,UNITED STATES OF AMERICA,HILLSBORO INDEPENDENT SCHOOL DISTRICT,TEXAS,MEXICO,Bachelor's,21-03-2011,30-06-2011,Elementary Teacher,1295
12-06-2012,Certified-Expired,H-1B,EGYPT,10-11-2014,NEW YORK,UNITED STATES OF AMERICA,"VERIZON COMMUNICATIONS INC., & ALL ITS SUBSIDIARIES & AFFILIATES",NEW YORK,EGYPT,Bachelor's,15-12-2011,30-06-2012,Computer Systems Analysts,881
14-02-2012,Withdrawn,H-1B,SOUTH KOREA,13-05-2015,NEW YORK,UNITED STATES OF AMERICA,"GOLDMAN, SACHS & CO.",NEW YORK,SOUTH KOREA,Bachelor's,28-11-2011,30-06-2012,FINANCIAL ANALYST,1184
03-06-2012,Denied,H-1B,MEXICO,04-08-2015,GARLAND,UNITED STATES OF AMERICA,GARLAND INDEPENDENT SCHOOL DISTRICT,TEXAS,MEXICO,Bachelor's,02-02-2012,30-06-2012,SECONDARY TEACHER,1157
24-05-2012,Denied,H-1B,MEXICO,18-11-2014,DALLAS,UNITED STATES OF AMERICA,DALLAS INDEPENDENT SCHOOL DISTRICT,TEXAS,MEXICO,Bachelor's,08-03-2012,30-06-2012,Elementary Bilingual Teacher,908
11-07-2012,Denied,H-1B,SOUTH KOREA,08-12-2014,DORAVILLE,UNITED STATES OF AMERICA,"AURA ENTERPRISES,INC",GEORGIA,SOUTH KOREA,Bachelor's,30-04-2012,29-07-2012,Management Analyst,880
24-06-2013,Certified-Expired,H-1B,CHINA,21-01-2015,SAN MATEO,UNITED STATES OF AMERICA,ADAP.TV INC.,CALIFORNIA,CHINA,Master's,26-12-2012,30-06-2013,"Software Developers, Applications",576
30-05-2012,Denied,H-1B,INDIA,07-04-2015,EDISON,UNITED STATES OF AMERICA,3I INFOTECH INC.,NEW JERSEY,INDIA,Master's,17-11-2011,30-06-2012,"SOFTWARE DEVELOPERS, APPLICATIONS",1042
10-07-2012,Denied,H-1B,INDIA,15-05-2015,NORCROSS,UNITED STATES OF AMERICA,"SOFTECH INTERNATIONAL RESOURCE, INC.",GEORGIA,INDIA,Bachelor's,17-04-2012,16-07-2012,"Software Developers, Applications",1039
04-05-2012,Denied,H-1B,UNITED STATES OF AMERICA,17-12-2014,HOPKINTON,UNITED STATES OF AMERICA,EMC CORPORATION,MASSACHUSETTS,UNITED STATES OF AMERICA,Bachelor's,24-10-2011,30-06-2012,Computer Systems Analyst,957
11-05-2012,Denied,H-1B,INDIA,14-07-2015,GREENVILLE,UNITED STATES OF AMERICA,"GLOBAL PTM, INC",SOUTH CAROLINA,INDIA,Master's,19-10-2011,30-06-2012,Computer and Information Systems Manager,1159
19-06-2012,Denied,Parolee,INDIA,03-09-2015,COLLEGE STATION,UNITED STATES OF AMERICA,COGNIZANT TECHNOLOGY SOLUTIONS US CORPORATION,TEXAS,INDIA,Bachelor's,09-01-2012,30-06-2012,"Software Developers, Applications",1171
24-05-2012,Denied,H-1B,MEXICO,20-07-2015,DALLAS,UNITED STATES OF AMERICA,DALLAS INDEPENDENT SCHOOL DISTRICT,TEXAS,MEXICO,Bachelor's,08-03-2012,30-06-2012,Elementary Bilingual Teacher,1152
30-05-2012,Certified-Expired,H-1B,TURKEY,07-04-2015,NEW YORK,UNITED STATES OF AMERICA,GOLDMAN SACHS & CO.,NEW YORK,TURKEY,Bachelor's,02-05-2012,31-07-2012,"SECURITIES, COMMODITIES AND FINANCIAL SERVICES SALES AGENTS",1042
24-05-2012,Certified-Expired,H-1B,MALAYSIA,03-04-2015,NEW YORK,UNITED STATES OF AMERICA,"GOLDMAN, SACHS & CO.",NEW YORK,MALAYSIA,Master's,02-05-2012,31-07-2012,FINANCIAL ANALYSTS,1044
20-06-2012,Denied,H-1B,VENEZUELA,10-02-2015,DALLAS,UNITED STATES OF AMERICA,DALLAS INDEPENDENT SCHOOL DISTRICT,TEXAS,VENEZUELA,Bachelor's,08-03-2012,30-06-2012,ELEMENTARY BILINGUAL TEACHER,965
10-09-2012,Denied,H-1B,INDIA,15-10-2014,CHARLOTTE,UNITED STATES OF AMERICA,BANK OF AMERICA,NORTH CAROLINA,INDIA,Bachelor's,15-03-2012,30-06-2012,"Software Developers, Applications",765
29-05-2012,Denied,H-1B,ARGENTINA,18-11-2014,DALLAS,UNITED STATES OF AMERICA,DALLAS INDEPENDENT SCHOOL DISTRICT,TEXAS,ARGENTINA,Bachelor's,08-03-2012,30-06-2012,ELEMENTARY BILINGUAL TEACHER,903
31-05-2012,Denied,H-1B,VENEZUELA,28-10-2014,DALLAS,UNITED STATES OF AMERICA,DALLAS INDEPENDENT SCHOOL DISTRICT,TEXAS,VENEZUELA,Bachelor's,08-03-2012,30-06-2012,ELEMENTARY BILINGUAL TEACHER,880
18-05-2012,Denied,H-1B,MEXICO,28-10-2014,DALLAS,UNITED STATES OF AMERICA,DALLAS INDEPENDENT SCHOOL DISTRICT,TEXAS,MEXICO,Bachelor's,08-03-2012,30-06-2012,Elementary Bilingual Teacher,893
18-05-2012,Denied,H-1B,COLOMBIA,28-10-2014,DALLAS,UNITED STATES OF AMERICA,DALLAS INDEPENDENT SCHOOL DISTRICT,TEXAS,COLOMBIA,Bachelor's,08-03-2012,30-06-2012,Elementary Bilingual Teacher,893
07-08-2012,Denied,H-1B,CANADA,19-05-2015,CAMBRIDGE,UNITED STATES OF AMERICA,BIOGEN IDEC,MASSACHUSETTS,HONG KONG,Bachelor's,26-01-2012,30-06-2012,Industrial Engineers,1015
31-05-2012,Denied,H-1B,INDIA,15-05-2015,SUWANEE,UNITED STATES OF AMERICA,SMARTSOFT INTERNATIONAL INC,GEORGIA,INDIA,Bachelor's,25-10-2011,30-06-2012,"Software Developers, Applications",1079
01-06-2012,Denied,H-1B,INDIA,15-01-2015,SYRACUSE,UNITED STATES OF AMERICA,CROUSE HOSPITAL,NEW YORK,INDIA,Master's,23-04-2012,22-07-2012,Physician Assistant,958
14-06-2012,Denied,Parolee,INDIA,23-06-2015,DALLAS,UNITED STATES OF AMERICA,"XEROX BUSINESS SERVICES, LLC",TEXAS,INDIA,Bachelor's,18-01-2012,30-06-2012,Computer Systems Analysts,1104
07-08-2012,Denied,L-1,VENEZUELA,26-11-2014,HOUSTON,UNITED STATES OF AMERICA,"GYRODATA, INC.",TEXAS,VENEZUELA,High School,03-02-2012,30-06-2012,"First-Line Supervisors of Mechanics, Installers, and Repairers",841
15-06-2012,Denied,H-1B,NIGERIA,28-10-2014,DALLAS,UNITED STATES OF AMERICA,DALLAS INDEPENDENT SCHOOL DISTRICT,TEXAS,NIGERIA,Bachelor's,08-03-2012,30-06-2012,Elementary Bilingual Teacher,865
03-07-2014,Certified-Expired,H-1B,INDIA,01-12-2014,IRVINE,UNITED STATES OF AMERICA,SSINFOTEK INC,CALIFORNIA,INDIA,Bachelor's,02-06-2014,31-08-2014,Programmer Analyst,151
21-12-2012,Denied,H-1B,CHINA,17-10-2014,SANTA CLARA,UNITED STATES OF AMERICA,"OMNIVISION TECHNOLOGIES, INC.",CALIFORNIA,CHINA,Master's,04-12-2012,30-06-2013,"Electronics Engineers, Except Computer",665
03-06-2012,Denied,H-1B,COLOMBIA,17-10-2014,GARLAND,UNITED STATES OF AMERICA,GARLAND INDEPENDENT SCHOOL DISTRICT,TEXAS,COLOMBIA,Bachelor's,02-02-2012,30-06-2012,SECONDARY TEACHER,866
07-06-2012,Denied,H-1B,COLOMBIA,14-11-2014,DALLAS,UNITED STATES OF AMERICA,DALLAS INDEPENDENT SCHOOL DISTRICT,TEXAS,COLOMBIA,Bachelor's,08-03-2012,30-06-2012,Elementary Bilingual Teacher,890
18-06-2012,Denied,L-1,INDIA,31-07-2015,FREMONT,UNITED STATES OF AMERICA,"IGATE GLOBAL SOLUTIONS, AN IGATE COMPANY",CALIFORNIA,INDIA,Bachelor's,27-10-2011,30-06-2012,Computer Systems Analysts,1138
22-05-2012,Denied,H-1B,INDIA,24-10-2014,PALATINE,UNITED STATES OF AMERICA,"HORIZON TECHNOLOGY PARTNERS, INC.",ILLINOIS,INDIA,Master's,31-01-2012,30-06-2012,Database Administrators,885
29-05-2012,Certified-Expired,H-1B,INDIA,06-03-2015,NEW YORK,UNITED STATES OF AMERICA,"GOLDMAN, SACHS & CO.",NEW YORK,INDIA,Master's,09-05-2012,07-08-2012,FINANCIAL MANAGERS,1011
02-06-2012,Denied,H-1B,VENEZUELA,31-07-2015,GARLAND,UNITED STATES OF AMERICA,GARLAND INDEPENDENT SCHOOL DISTRICT,TEXAS,VENEZUELA,Bachelor's,02-02-2012,30-06-2012,SECONDARY TEACHER,1154
07-06-2012,Denied,H-1B,INDIA,28-05-2015,NEW YORK,UNITED STATES OF AMERICA,MSCI INC.,NEW YORK,INDIA,Master's,29-03-2012,30-06-2012,"Software Developers, Applications",1085
29-06-2012,Denied,H-1B,INDIA,16-10-2014,FARMINGTON HILLS,UNITED STATES OF AMERICA,"MERIDIAN TECHNOLOGIES, INC",MICHIGAN,INDIA,Bachelor's,26-09-2011,30-06-2012,"Software Developer, Applications",839
31-05-2012,Denied,H-1B,MEXICO,07-04-2015,DALLAS,UNITED STATES OF AMERICA,DALLAS INDEPENDENT SCHOOL DISTRICT,TEXAS,MEXICO,Bachelor's,08-03-2012,30-06-2012,ELEMENTARY BILINGUAL TEACHER,1041
07-07-2012,Denied,H-1B,INDIA,09-06-2015,ANNAPOLIS,UNITED STATES OF AMERICA,TELECOMMUNICATION SYSTEMS,MARYLAND,INDIA,Master's,29-12-2011,30-06-2012,"Computer Software Engineers, Systems Software",1067
06-06-2014,Certified-Expired,H-1B,INDIA,14-11-2014,NORMAN,UNITED STATES OF AMERICA,THE UNIVERSITY OF OKLAHOMA,OKLAHOMA,INDIA,Doctorate,21-03-2014,30-06-2014,Assistant Professor,161
17-07-2012,Denied,H-1B,INDIA,20-10-2014,FARMINGTON HILLS,UNITED STATES OF AMERICA,HCL GLOBAL SYSTEMS INC,MICHIGAN,INDIA,Master's,24-04-2012,23-07-2012,"Software Developers, Applications",825
18-04-2012,Denied,H-1B,INDIA,20-05-2015,FRISCO,UNITED STATES OF AMERICA,"INFOSMART SYSTEMS, INC.",TEXAS,INDIA,Master's,26-09-2011,30-06-2012,"Software Developer, Applications",1127
05-04-2012,Denied,H-1B,INDIA,12-01-2015,DETROIT,UNITED STATES OF AMERICA,COMPUWARE CORPORATION,MICHIGAN,INDIA,Master's,27-01-2012,30-06-2012,Software Developer,1012
10-04-2012,Denied,H-1B,INDIA,20-05-2015,CHANTILLY,UNITED STATES OF AMERICA,ISOFTECH INC,VIRGINIA,INDIA,Master's,04-01-2012,30-06-2012,"Software Developers, Applications",1135
15-01-2015,Certified,H-1B,CHINA,01-09-2015,NORMAN,UNITED STATES OF AMERICA,THE UNIVERSITY OF OKLAHOMA,OKLAHOMA,CHINA,Bachelor's,15-09-2014,30-06-2015,"Software Developers, Applications, Non R&D",229
10-07-2012,Denied,H-1B,INDIA,16-10-2014,NORWALK,UNITED STATES OF AMERICA,FACTSET RESEARCH SYSTEMS INC.,CONNECTICUT,INDIA,Bachelor's,30-01-2012,30-06-2012,"Software Developers, Applications",828
07-06-2012,Denied,H-1B,INDIA,14-07-2015,FREMONT,UNITED STATES OF AMERICA,"E-BASE TECHNOLOGIES, INC",CALIFORNIA,INDIA,Master's,15-11-2011,30-06-2012,Computer Systems Analysts,1132
01-05-2012,Denied,Parolee,INDIA,20-05-2015,DALLAS,UNITED STATES OF AMERICA,HITACHI CONSULTING CORPORATION,TEXAS,INDIA,Master's,13-02-2012,30-06-2012,Computer and Information Systems Managers,1114
09-04-2012,Denied,H-1B,INDIA,09-06-2015,ABBOTT PARK,UNITED STATES OF AMERICA,ABBOTT LABORATORIES,ILLINOIS,SUDAN,Bachelor's,18-01-2012,30-06-2012,Computer Systems Analysts,1156
07-07-2014,Certified-Expired,H-1B,INDIA,04-12-2014,FREMONT,UNITED STATES OF AMERICA,"E-BASE TECHNOLOGIES, INC",CALIFORNIA,INDIA,Master's,24-04-2014,23-07-2014,Computer Systems Analysts,150
15-01-2015,Certified,H-1B,INDIA,30-07-2015,NEW YORK,UNITED STATES OF AMERICA,"KROLL BOND RATING AGENCY, INC.",NEW YORK,INDIA,Master's,23-09-2014,30-06-2015,Financial Analysts,196
18-07-2012,Withdrawn,H-1B,INDIA,02-10-2014,PEORIA,UNITED STATES OF AMERICA,"SQA LABS, INC",ARIZONA,INDIA,Master's,12-01-2012,30-06-2012,Computer Systems Analysts,806
03-05-2012,Denied,H-1B,INDIA,19-11-2014,ARLINGTON HEIGHTS,UNITED STATES OF AMERICA,VERINON TECHNOLOGY SOLUTIONS LIMITED,ILLINOIS,INDIA,Master's,07-02-2012,30-06-2012,"Software Developers, Applications",930
08-06-2012,Denied,H-1B,CANADA,09-01-2015,SAN JOSE,UNITED STATES OF AMERICA,"CISCO SYSTEMS, INC.",CALIFORNIA,INDIA,Bachelor's,21-03-2012,30-06-2012,"Software Developers, Systems Software",945
08-05-2012,Denied,H-1B,INDIA,09-01-2015,DETROIT,UNITED STATES OF AMERICA,COMPUWARE CORPORATION,MICHIGAN,INDIA,Master's,17-01-2012,30-06-2012,Software Developer,976
08-05-2012,Denied,H-1B,INDIA,26-01-2015,ADDISON,UNITED STATES OF AMERICA,AMERICAN INFORMATION TECHNOLOGY CORPORATION,TEXAS,INDIA,Master's,03-11-2011,30-06-2012,"Software Developers, Applications",993
06-06-2012,Denied,H-1B,INDIA,31-07-2015,SCHAUMBURG,UNITED STATES OF AMERICA,ABIS TECHNOLOGIES INC,ILLINOIS,INDIA,Bachelor's,21-10-2011,30-06-2012,Sr. Software Developer,1150
12-09-2013,Certified,H-1B,BRAZIL,24-04-2015,CHARLOTTE,UNITED STATES OF AMERICA,AREVA NP INC.,NORTH CAROLINA,BRAZIL,Master's,01-07-2013,30-06-2014,Electrical Engineers,589
22-06-2012,Denied,H-1B,INDIA,16-10-2014,HERNDON,UNITED STATES OF AMERICA,TECHNOTEC INC,VIRGINIA,INDIA,Master's,08-03-2012,30-06-2012,Sr. Software Developer,846
04-05-2012,Denied,H-1B,INDIA,14-07-2015,CANONSBURG,UNITED STATES OF AMERICA,"NESS USA, INC.",PENNSYLVANIA,INDIA,Master's,12-01-2012,30-06-2012,"Software Developers, Systems Software",1166
06-02-2012,Denied,H-1B,INDIA,09-01-2015,HOUSTON,UNITED STATES OF AMERICA,SHENOY STONE USA INC,TEXAS,INDIA,Bachelor's,19-10-2011,30-06-2012,Computer Systems Analyst,1068
26-01-2012,Denied,L-1,COLOMBIA,04-08-2015,HOUSTON,UNITED STATES OF AMERICA,INTERMODAL TANK TRANSPORT USA INC,TEXAS,COLOMBIA,High School,06-10-2011,30-06-2012,"Bookkeeping, Acccounting, and Auditing Clerks",1286
01-02-2012,Denied,H-1B,MEXICO,20-05-2015,HOUSTON,UNITED STATES OF AMERICA,ALDINE INDEPENDENT SCHOOL DISTRICT,TEXAS,MEXICO,Bachelor's,24-10-2011,30-06-2012,Bilingual Elementary School Teacher,1204
28-11-2013,Certified,H-1B,INDIA,27-05-2015,STERLING,UNITED STATES OF AMERICA,"M.C.DEAN, INC.",VIRGINIA,INDIA,Master's,12-11-2013,30-06-2014,Construction Managers,545
15-08-2012,Denied,H-1B,INDIA,12-01-2015,MILWAUKEE,UNITED STATES OF AMERICA,"REXNORD INDUSTRIES, LLC",WISCONSIN,INDIA,Bachelor's,05-07-2012,30-06-2013,SAP Senior Business Intelligence Architect/Developer,880
29-11-2012,Denied,H-1B,CANADA,21-10-2014,DALLAS,UNITED STATES OF AMERICA,"XEROX BUSINESS SERVICES, LLC",TEXAS,CHINA,Master's,06-07-2012,30-06-2013,Computer Systems Analysts,691
05-06-2013,Certified-Expired,Parolee,INDIA,09-01-2015,DALLAS,UNITED STATES OF AMERICA,"AT&T, INC., AND ALL OF ITS SUBSIDIARIES AND AFFILIATES",TEXAS,INDIA,Master's,10-08-2012,30-06-2013,"Info. Sec. Ana., Web Dev.,and Comp. Net. Arch.",583
22-06-2012,Certified,H-1B,INDIA,19-08-2015,COLLEGE STATION,UNITED STATES OF AMERICA,COGNIZANT TECHNOLOGY SOLUTIONS US CORPORATION,TEXAS,INDIA,Master's,09-01-2012,30-06-2012,"Software Developers, Applications",1153
28-08-2012,Denied,H-1B,INDIA,15-10-2014,BATAVIA,UNITED STATES OF AMERICA,APTUDE INC,ILLINOIS,INDIA,Bachelor's,08-05-2012,06-08-2012,Computer and Information Systesms Managers,778
25-01-2012,Denied,H-1B,PHILIPPINES,24-10-2014,HOLLISTER,UNITED STATES OF AMERICA,HOLLISTER SCHOOL DISTRICT,CALIFORNIA,PHILIPPINES,Master's,07-12-2011,30-06-2012,"Special Education Teachers, Preschool, Kindergarten, and Elementary School",1003
25-01-2012,Denied,H-1B,MEXICO,15-05-2015,HOUSTON,UNITED STATES OF AMERICA,ALDINE INDEPENDENT SCHOOL DISTRICT,TEXAS,MEXICO,Bachelor's,24-10-2011,30-06-2012,Bilingual Elementary School Teacher,1206
26-01-2012,Denied,H-1B,MEXICO,20-05-2015,HOUSTON,UNITED STATES OF AMERICA,ALDINE INDEPENDENT SCHOOL DISTRICT,TEXAS,MEXICO,Bachelor's,24-10-2011,30-06-2012,Bilingual Elementary School Teacher,1210
26-01-2012,Denied,H-1B,MEXICO,20-05-2015,HOUSTON,UNITED STATES OF AMERICA,ALDINE INDEPENDENT SCHOOL DISTRICT,TEXAS,MEXICO,Bachelor's,24-10-2011,30-06-2012,Bilingual Elementary School Teacher,1210
01-05-2012,Denied,H-1B,INDIA,23-12-2014,EDISON,UNITED STATES OF AMERICA,"SML SOLUTIONS, INC",NEW JERSEY,INDIA,Bachelor's,05-03-2012,30-06-2012,Senior Programmer Analyst,966
19-04-2012,Certified-Expired,H-1B,INDIA,06-04-2015,SALT LAKE CITY,UNITED STATES OF AMERICA,GOLDMAN SACHS & CO.,UTAH,INDIA,Master's,03-02-2012,30-06-2012,CREDIT ANALYSTS,1082
28-10-2013,Certified,H-1B,INDIA,01-05-2015,MOUNTAIN VIEW,UNITED STATES OF AMERICA,"XORA, INC.",CALIFORNIA,INDIA,Bachelor's,21-06-2013,19-09-2013,"Software Developers, Applications",550
13-04-2012,Certified-Expired,H-1B,HONG KONG,02-04-2015,NEW YORK,UNITED STATES OF AMERICA,"GOLDMAN, SACHS & CO.",NEW YORK,HONG KONG,Master's,02-02-2012,30-06-2012,FINANCIAL ANALYST,1084
05-04-2013,Certified-Expired,L-1,ITALY,03-10-2014,PALO ALTO,UNITED STATES OF AMERICA,HEWLETT-PACKARD COMPANY,CALIFORNIA,ITALY,Master's,18-03-2013,30-06-2013,Computer Systems Analysts,546
30-04-2012,Certified-Expired,H-1B,CHINA,19-03-2015,NEW YORK,UNITED STATES OF AMERICA,"GOLDMAN, SACHS & CO.",NEW YORK,CHINA,Master's,20-01-2012,30-06-2012,FINANCIAL MANAGERS,1053
09-07-2012,Denied,H-1B,INDIA,20-10-2014,FARMINGTON HILLS,UNITED STATES OF AMERICA,HCL GLOBAL SYSTEMS INC,MICHIGAN,INDIA,Master's,17-04-2012,16-07-2012,"Software Developers, Applications",833
23-04-2012,Certified-Expired,H-1B,TURKEY,27-03-2015,JERSEY CITY,UNITED STATES OF AMERICA,"GOLDMAN, SACHS & CO.",NEW JERSEY,TURKEY,Master's,17-02-2012,30-06-2012,ACCOUNTANTS AND AUDITORS,1068
23-02-2012,Certified-Expired,H-1B,BRAZIL,19-03-2015,NEW YORK,UNITED STATES OF AMERICA,"GOLDMAN, SACHS & CO.",NEW YORK,LEBANON,Master's,10-02-2012,30-06-2012,"SECURITIES, COMMODITIES, AND FINANCIAL SERVICES SALES AGENTS",1120
12-08-2014,Denied,E-2,ROMANIA,13-05-2015,LOS ANGELES,UNITED STATES OF AMERICA,"STANDARDVISION, LLC",CALIFORNIA,ROMANIA,Master's,13-10-2011,30-06-2012,Editors,274
06-04-2012,Denied,H-1B,INDIA,14-07-2015,PLAINSBORO,UNITED STATES OF AMERICA,VAKTECH CORPORATION LLC,NEW JERSEY,INDIA,Bachelor's,07-02-2012,30-06-2012,"Software Developers, Applications",1194
23-07-2012,Withdrawn,H-1B,INDIA,16-01-2015,SAN DIEGO,UNITED STATES OF AMERICA,"QUALCOMM, INC.",CALIFORNIA,INDIA,Master's,30-01-2012,30-06-2012,Architectural and Engineering Managers,907
08-03-2012,Certified,H-1B,INDIA,11-05-2015,NEW YORK,UNITED STATES OF AMERICA,GOLDMAN SACHS & CO.,NEW YORK,INDIA,Bachelor's,15-02-2012,30-06-2012,FINANCIAL MANAGERS,1159
12-09-2012,Certified,H-1B,INDIA,09-04-2015,SAN JOSE,UNITED STATES OF AMERICA,"ROSENDIN ELECTRIC, INC.",CALIFORNIA,INDIA,Master's,04-04-2012,03-07-2012,Computer Systems Analysts,939
29-06-2012,Denied,H-1B,INDIA,10-09-2015,PARLIN,UNITED STATES OF AMERICA,ITCAPS LLC,NEW JERSEY,INDIA,Other,13-02-2012,30-06-2012,Network Systems Administrator,1168
20-06-2012,Denied,H-1B,INDIA,31-07-2015,COLLEGE STATION,UNITED STATES OF AMERICA,COGNIZANT TECHNOLOGY SOLUTIONS US CORPORATION,TEXAS,INDIA,Bachelor's,09-01-2012,30-06-2012,"Software Developers, Applications",1136
08-10-2014,Certified-Expired,H-1B,INDIA,08-04-2015,HERNDON,UNITED STATES OF AMERICA,VISTA APPLIED SOLUTIONS GROUP INC,VIRGINIA,INDIA,Bachelor's,06-03-2014,30-06-2014,Computer Systems Analysts,182
